id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line965_p1_dna,1,Data\audio\line965_p1_dna.wav,égal dim parenthèse grand h indice accolade s i n g ferme l'accolade inter parenthèse grand x indice zéro égal trois petits points égal grand x indice accolade u moins un ferme l'accolade égal zéro ferme la parenthèse ferme la parenthèse,= \dim \big ( H _ { \mathrm { sing } } \cap ( X _ 0 = \dots = X _ { u - 1 } = 0 ) \big ),True,0.25,0.36363636363636365, égale dim parenthèse grand H indice à collade SING ferme la collade inter parenthèse grand X indice 0 égale 3 petits points égale grand X indice à collade U - 1 ferme la collade égale 0 ferme la parenthèse ferme la parenthèse,20.64345479011536, Égal d'immens parenthèses Grandage indices à colade S i n g C'est un blacolade Inter parenthèse Grandique son 10 0 Égal 3 petits points Égal Grandique indices à colade U - 1 C'est un blacolade Égal 0 C'est un blacolade parenthèse,3.4227116107940674
line326_p3,3,Data\audio\line326_p3.wav,grand n indice zéro entre parenthèses d tilde ouvrez la parenthèse grand b indice epsilon entre parenthèses s tilde virgule gamma puissance l entre parenthèses grand l epsilon virgule gamma puissance r est supérieur à grand c epsilon conditionellement à w w indice étoile inférieur à moins grand l epsilon est supérieur à un moins delta,"\mathbb { N } _ 0 ( \tilde { D } ( B _ \varepsilon ( \tilde { \mathbb { S } } , \gamma ^ L ( L \varepsilon ) , \gamma ^ R ) > C \varepsilon \, | \, W _ * < - L \varepsilon ) > 1 - \delta",False,0.5555555555555556,0.48717948717948717, grand N indice 0 entre parenthèses D TIL d'ouvrir la parenthèse grand B indice Epsilon entre parenthèses S TIL virgule gamma puissance L entre parenthèses grand L Epsilon virgule gamma puissance R et supérieur à grand C Epsilon conditionnellement à W W indice étoile inférieur à moins grand L Epsilon et supérieur à 1 moins delta,25.81205725669861, grand n'initi zéro entre parenthes d'étil d'ouvrir la parenthèse grand b1dcpsilone entre parenthes estil virgule gamma puissance l entre parenthes grand lpsilone virgule gamma puissance r et supérieure agrand cpsilone conditionnellement à w1dcpsilone inférieure à moins grand lpsilone et supérieure à moins delta,3.7140896320343018
line830_p1_dna,1,Data\audio\line830_p1_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à somme pour p égal un à delta indice grand p moins un de alpha indice accolade j indice p ferme l'accolade plus alpha indice accolade grand n moins un ferme l'accolade plus parenthèse d moins delta indice grand p ferme la parenthèse alpha indice grand n,\deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { p = 1 } ^ { \delta _ P - 1 } \alpha _ { j _ p } + \alpha _ { N - 1 } + ( d - \delta _ P ) \alpha _ N,True,0.14814814814814814,0.05, Degré indice alpha parenthèse grand F indice grand H rond G ferme la parenthèse super rho égale à somme pour P égale 1 à delta indice grand P brossard 2 alpha indice à collade J indice P ferme la collade plus alpha indice à collade grand F -1 ferme la collade plus parenthèse D moins delta indice grand P ferme la parenthèse alpha indice grand F,31.37992238998413, Degré un dis alpha par hôtèze grottèche un dis grottèche rouger faire le mal hôtèze super rigala sombre pour P = 1 à delta decrepée brosseur 2 alpha en dis accolade g en disp faire la collade plus alpha en dis accolade grottède plus par hôtèze des mois d'altère des grottèdes faire la par hôtèze alpha en dis accolade,4.7465808391571045
line712_p1_dna,1,Data\audio\line712_p1_dna.wav,degré indice alpha grand x puissance m deux points égal somme pour i égal zéro à grand n de m indice i alpha indice i,\deg _ { \alpha } X ^ m : = \sum _ { i = 0 } ^ N m _ i \alpha _ i,True,0.36,0.23809523809523808, Degré indice alpha grand X puissance M de point égale Somme pour i = 0 à grande N de M indice I alpha indice I,13.572958946228027, De créer un dis Alphard grand expusant SEM de point égal SOM pour Iégal Zero à Grand Tène de M à Dix I Alphard Dix I,1.7829546928405762
line999_1000_p2_dna,2,Data\audio\line999_1000_p2_dna.wav,fraction accolade grand n moins s moins deux fermer l'accolade accolade d fermer l'accolade degré indice alpha parenthèse grand f indice grand h rond g fermer la parenthèse supérieur ou égal à somme sur indice accolade i égal un fermer l'accolade exposant accolade grand n moins s moins deux fermer l'accolade alpha indice i,\frac { N - s - 2 } { d } \deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i,True,0.047619047619047616,0.0, Fraction à colade N - S - 2 Fermez la colade à colade D Fermez la colade degré indice alpha parenthèse grand S indice grand H ronger Fermez la parenthèse supérieur ou égal à Somme sur indice à colade i = 1 Fermez la colade exposant à colade grand N - S - 2 Fermez la colade alpha indice i,37.45018815994263, Fracion à collade grandaine moins hesse moins deux fermez la collade à collade des fermez la collade degré un 10 à le far parenthèse grand test un 10 grand tache rongé fermez la parenthèse supérieure ou égal à somme sur un 10 à collade y = 1 fermez la collade exposons à collade grandaine moins hesse moins deux fermez la collade à le far indici,5.257094621658325
line178_p3,3,Data\audio\line178_p3.wav,ça fait probabilité de y indice h supérieur à alpha epsilon t indice i epsilon inférieur à grand s indice alpha epsilon t indice i chapeau epsilon inférieur à s chapeau indice alpha epsilon est supérieur ou égal à un moins delta,"\mathbb { P } ( Y _ H > \alpha \varepsilon , \, t _ { i _ \varepsilon } < S _ { \alpha \varepsilon } , \, t _ { \hat { i } _ \varepsilon } < \hat { S } _ { \alpha \varepsilon } ) \geq 1 - \delta",False,0.5555555555555556,0.42105263157894735, probabilité de y indice h supérieur à alpha epsilon t indice y epsilon inférieur à grand s indice alpha epsilon t indice y chapeau epsilon inférieur à s chapeau indice alpha epsilon et supérieur ou égal à 1 - delta,19.84658694267273, Il faut la probabilité de y110h supérieure à alpha et psilone t110h et psilone inférieure à grand S110h et psilone t110h et chapo et psilone inférieure à H110h alpha et psilone et supérieure à ligada à un modèle tard,3.051107883453369
line658_p1,1,Data\audio\line658_p1.wav,d supérieur ou égal à n plus un,d \geq N + 1,False,0.2,0.2, des Super Lo Henry Equale à (n + 1). [sous titres voulu par un grand bon père sousيرة entre desGod is anjesptiide E ♪ en wr Mzzo aspectoo,14.51493215560913, Des superories Cheerland en plus rends,5.135614395141602
line658_p2_dna,2,Data\audio\line658_p2_dna.wav,d supérieur ou égal à grand n plus un,d \geq N + 1,True,0.0,0.0, D supérieur ou égal à grande n +1,7.451519966125488, des super liers ou également la grandaine plus simple,0.9297263622283936
line927_p2_dna,2,Data\audio\line927_p2_dna.wav,grand f indice grand h égal somme indice accolade i égal zéro fermer l'accolade exposant accolade grand n fermer l'accolade grand x indice i grand p indice i,F _ H = \sum _ { i = 0 } ^ N X _ i P _ i,True,0.10526315789473684,0.0, grand F indice grand H égale somme indice à collade I égale 0 fermé la collade exposant à collade grand N fermé la collade grand X indice I grand P indice I,16.430298805236816, Grand tiffes indices grand taches égales sumes indices à collade y = 0 fermez la collade exposant à collade grand taine fermez la collade grand tix indices y grand p indices y,2.253235101699829
line846_p1,1,Data\audio\line846_p1.wav,alpha zéro inférieur ou égal à trois petits points inférieur ou égal à alpha n,\alpha _ 0 \leq \dots \leq \alpha _ N,False,0.5555555555555556,0.5555555555555556, alpha 0 infernale à 30 points infernale à alpha n,9.685408353805542, Alpha Zéro inférieure à la 3d point inférieure à l'alphène,1.366335153579712
line960_p1_dna,1,Data\audio\line960_p1_dna.wav,degré indice alpha grand f indice grand h strictement inférieur à alpha indice u plus parenthèse d moins un ferme la parenthèse alpha indice v égal alpha indice accolade v prime ferme l'accolade plus parenthèse d moins un ferme la parenthèse alpha indice accolade u prime ferme l'accolade inférieur ou égal à alpha indice accolade u prime ferme l'accolade plus parenthèse d moins un ferme la parenthèse alpha indice accolade v prime ferme l'accolade,\deg _ { \alpha } F _ H < \alpha _ u + ( d - 1 ) \alpha _ v = \alpha _ { v ' } + ( d - 1 ) \alpha _ { u ' } \leq \alpha _ { u ' } + ( d - 1 ) \alpha _ { v ' },True,0.03389830508474576,0.0, degré indice alpha grand F indice grand H strictement à failleur A alpha indice U plus parenthèse des moins 1 faire la parenthèse alpha indice V égale alpha indice à collade V prime ferme la collade plus parenthèse des moins 1 faire la parenthèse alpha indice à collade U prime ferme la collade un faire ou égale à alpha indice à collade U prime ferme la collade plus parenthèse des moins 1 faire la parenthèse alpha indice à collade V prime ferme la collade,37.84620666503906, Degré en dis alpha grand tève un dis grand tèche strictement à faire un alpha un dis u plus parenthèse des mois ans faire la parenthèse alpha un dis v égal alpha un dis à collade v prime ferme la collade plus parenthèse des mois ans faire la parenthèse alpha un dis à collade u prime ferme la collade un fur ou égal à alpha un dis à collade u prime ferme la collade plus parenthèse des mois ans faire la parenthèse alpha un dis à collade v prime ferme la collade,5.650987148284912
line361_p3,3,Data\audio\line361_p3.wav,grand d entre parenthèses p indice grand s entre parenthèses v virgule grand gamma indice b plus a est supérieur à valeur absolue de a moins grand z indice v est supérieur à zéro,"D ( p _ \mathbb { S } ( v ) , \Gamma _ { b + a } ) > | a - Z _ v | > 0",False,0.3,0.13636363636363635, grand B entre parenthèses B indice grand S entre parenthèses V virgule grand gamin indice B plus A et supérieur à valeur absolue de A moins grand Z indice V et supérieur à 0,17.532010316848755, grandée entre parenthèse P110 grand S entre parenthèse V vient gul grand gamin 10b plus a et supérieure à valeur absolue de A moins grandée d'on dise V et supérieure à 0,2.205366373062134
line1059_p2_dna,2,Data\audio\line1059_p2_dna.wav,supérieur ou égal à parenthèse d moins deux fois delta indice grand p fermer la parenthèse alpha indice grand n moins delta indice grand p somme indice accolade i égal max parenthèse un virgule n moins s moins un fermer la parenthèse fermer l'accolade exposant accolade grand n moins un fermer l'accolade alpha indice i,"\geq ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = \max ( 1 , N - s - 1 ) } ^ { N - 1 } \alpha _ i",True,0.024390243902439025,0.030303030303030304, supérieur ou égal à parenthèse D moins 2 fois delta indice grand P fermez la parenthèse alpha indice grand N moins delta indice grand P somme indice accolade I égale max parenthèse 1 virgule N moins S moins 1 fermez la parenthèse fermez la collade exposant accolade grand N moins 1 fermez la collade alpha indice I,34.24599003791809, Superior ou égal à parenthèse des moins deux fois delta indice grand p fermez la parenthèse alpha indice grand tene moins delta indice grand p sommes indice à collade i égal max parenthèse 1 virgule n -s -1 fermez la parenthèse fermez la collade exposons à collade grand tene moins 1 fermez la collade alpha indice,3.976433038711548
line157_p3,3,Data\audio\line157_p3.wav,est supérieur ou égal à n zéro de y h supérieur à alpha epsilon conditionellement à w star plus petit que moins b facteur de entre parenthèses esperance de l'indicatrice de i alpha plus petit que x exponentielle de moins trois i alpha plus esperance de l'indicatrice de i alpha supérieur ou égal à x exponentielle de moins trois i alpha fermer la parenthèse,"\geq \mathbb { N } _ 0 ( Y _ H > \alpha \varepsilon \, | \, W _ * < - b ) ( \mathbb { E } [ \mathbf { 1 } _ { \{ I _ \alpha < x \} } \exp ( - 3 I _ \alpha ) ] + \mathbb { E } [ \mathbf { 1 } _ { \{ I _ \alpha \geq x \} } \exp ( - 3 I _ \alpha ) ] )",False,0.6024096385542169,0.5263157894736842, supérieur ou égal à n0 de yh supérieur à alpha epsilon conditionnement à w star plus petit que moins b facteur de entre parenthèses espérance de l'indicatrice de i alpha plus petit que x exponentielle de moins 3 i alpha plus espérance de l'indicatrice de i alpha supérieur ou égal à x exponentielle de moins 3 alpha fermé à parenthèse,26.12983727455139, supérieure régal à N0 de Y / K supérieure alpha et pc1 conditionnement a doule star plus tique moins b facteur de entre parenthèses espérance de l'indicatrice de il alpha plus tique aux expérences de -3 et alpha plus espérance de l'indicatrice de il alpha supérieure régal à x expérences de -3 et alpha comme à parenthèse,3.7806122303009033
line799_p1,1,Data\audio\line799_p1.wav,supérieur ou égal à delta indice grand p alpha zéro plus d moins delta p facteur de alpha n,"\geq \delta _ P \, \alpha _ 0 + ( d - \delta _ P ) \alpha _ N",False,0.42105263157894735,0.35294117647058826, super 1 = delta 1 des grands p alpha 0 + d - delta p facteur 2f a n,10.790777683258057, Super un wiggle à Delta en discrompé à le phase 0 plus des mois de Delta P facteur de FED,1.391960620880127
line846_p1_part2_dna,1,Data\audio\line846_p1_part2_dna.wav,somme pour i égal zéro à grand n alpha indice i égal zéro,\sum _ { i = 0 } ^ N \alpha _ i = 0,True,0.2857142857142857,0.16666666666666666, Somme pour i = 0 à grande tenne alpha 1 en dit i = 0,9.223384618759155, Somme pour I = 0 à grandaine Alpha = 0,1.0301804542541504
line1058_p1,1,Data\audio\line1058_p1.wav,supérieur ou égal à d moins deux delta p facteur de alpha n moins delta p somme pour i égal un à grand n moins s moins deux alpha i moins delta p somme pour i égal max de un virgule grand n moins s moins un à grand n moins un de alpha i,"& \geq ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i - \delta _ P \sum _ { i = \max ( 1 , N - s - 1 ) } ^ { N - 1 } \alpha _ i",False,0.421875,0.28846153846153844, super ou égal à D - 2 delta P facteur 2 alpha N - delta P somme pour I = 1 à quantaise de - S - 2 alpha I - delta P somme pour I = max de 1 quantaise de - S - 1 à quantaise de - 1 2 alpha I,18.87420082092285, Super rigale à des moins deux delta p facteurs du Alphane Moi delta p sommes pour I = 1 à Grontède - 2 alphays Moi delta p sommes pour I = max de 1 Rculte de Montréal - esposa A Grontède - 2 alphays,2.8303964138031006
line281_p3,3,Data\audio\line281_p3.wav,grand d puissance rond entre parenthèses u indice tau virgule u indice tau moins un égal grand d puissance rond entre parenthèses u indice tau virgule p indice grand t entre parenthèses t chapeau puissance un indice alpha plus grand d puissance rond entre parenthèses u indice tau moins un virgule p indice grand t entre parenthèses t chapeau puissance un indice alpha,"D ^ \circ ( u _ \tau , u _ { \tau - 1 } ) = D ^ \circ ( u _ \tau , p _ \mathcal { T } ( \hat { T } ^ 1 _ \alpha ) ) + D ^ \circ ( u _ { \tau - 1 } , p _ T ( \hat { T } ^ 1 _ \alpha ) )",False,0.36231884057971014,0.20408163265306123," (t + (u1 disce taux -1)) = (u1 disce taux -1), (p1 disce taux -1), (t + 1 disce alpha).",17.254559993743896, Grands des puissants sur branches un seul oriented insucier player a запiler pour C des inversions pour weten entre par tarantais l'inter gere municipalities par port Direct Qian sı,21.9481143951416
line896_p1,1,Data\audio\line896_p1.wav,alpha i plus somme pour j égal zéro à grand n m j alpha j inférieur ou égal à degré alpha grand f h strictement inférieur à alpha u plus d moins un facteur de alpha v,\alpha _ i + \sum _ { j = 0 } ^ N m _ j \alpha _ j \leq \deg _ { \alpha } F _ H < \alpha _ u + ( d - 1 ) \alpha _ v,False,0.3902439024390244,0.2857142857142857, alpha i + somme pour j = 0 à quantaine mj alpha j inférieur ou égal à degré alpha contre fh strictement inférieur à alpha u + des moins 1 facteurs de l'alphav,16.204185485839844, Alpha �y + sume porridge = 0 Baltéen MG Alpha relationships En faire huit gaie deéré Alpha 的 défache misschien TO Mför Ryour a Alpha U +acja démonie #1,12.51324987411499
line622_p2,2,Data\audio\line622_p2.wav,grand n égal un espace and espace d supérieur ou égal à deux delta espace ouvrez la parenthèse resp d strictement plus grand que deux delta fermez la parenthèse,N = 1 \quad \text { and } \quad d \geq 2 \delta \quad ( \text { resp. } d > 2 \delta ),False,0.375,0.2222222222222222, Grand N = 1 espace and espace des supérieurs ou égales à deux delta espace ouvrez la parenthèse reste des strictement plus grands que deux delta fermez la parenthèse,18.59469437599182, Grantaine égal 1 espace and espace des supérieurs ouigales à 2 delta espaces ouvrez la parenthèse resp des strictement plus grands que 2 delta fermez la parenthèse,2.205394506454468
line799_p1_dna,1,Data\audio\line799_p1_dna.wav,supérieur ou égal à delta indice grand p alpha indice zéro plus parenthèse d moins delta indice grand p ferme la parenthèse alpha indice grand n,"\geq \delta _ P \, \alpha _ 0 + ( d - \delta _ P ) \alpha _ N",True,0.05263157894736842,0.058823529411764705, super ou égal à delta à 10 groppé alpha à 10 0 plus parenthèse d moins delta à 10 groppé ferme la parenthèse alpha à 10 groppé,13.053294897079468, Super rigale à delta à discrepée à le faire dix d'euros plus par hôtèse des moins delta à discrepée faire la parenthèse à la faire à discrepée,2.146231412887573
line351_p3,3,Data\audio\line351_p3.wav,juste en dessous grand t indice epsilon appartient à grand a indice l epsilon et t chapeau indice epsilon appartient à a chapeau indice l epsilon, T _ { \varepsilon } \in A _ { L \varepsilon }  and  \hat { T } _ { \varepsilon } \in \hat { A } _ { L \varepsilon } ,False,0.7419354838709677,0.5789473684210527, juste en dessous grand T indice epsilon à partir d'un crois à un indice L epsilon et T chapeau indice epsilon à partir H chapeau indice L epsilon,13.285457849502563, J'ai le temps de tout groter en 17 pc1 à partir d'un cro 1 en 17 pc1 et t chapeau en 17 pc1 à partir d'un chapeau en 17 pc1,2.148913145065308
line761_p2_dna,2,Data\audio\line761_p2_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g parenthèse fermante supérieur ou égal à parenthèse d moins deux delta indice grand p fermer la parenthèse alpha indice grand n moins delta indice grand p somme sur indice accolade i égal un fermer l'accolade exposant accolade grand n moins un fermer l'accolade alpha indice i,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - 1 } \alpha _ i,True,0.045454545454545456,0.0, DEGRES indice alpha parenthèse grand F indice grand H rond G parenthèse fermante supérieure ou égale à parenthèse D moins 2 delta indice grand P fermez la parenthèse alpha indice grand N moins delta indice grand P somme sur indice à collade I égale 1 fermez la collade exposant à collade grand N moins 1 fermez la collade alpha indice I,37.79608154296875, 2 gré indice alpha parenthèse grand tève indice grand tache ronge g parenthèse fermante supérieure ou égal à parenthèse des moins deux delta indice grand p fermez la parenthèse alpha indice grand tène moins delta indice grand p somme sur indice accolade y = 1 fermez la accolade exposant accolade le rendtène moins un fermez la accolade alpha indice y,5.49322509765625
line213_p3,3,Data\audio\line213_p3.wav,d rond entre parenthèses u virgule v inférieur ou égal à d tilde rond indice un entre parenthèses u virgule v,"D ^ \circ ( u , v ) \leq \tilde { D } _ 1 ^ \circ ( u , v )",False,0.5,0.4375, D ron entre parenthèses U virgule V inférieur et égal à D tl ron indice 1 entre parenthèses U virgule V,13.439449787139893, déc miejsce au fond du dus lentime de la pièce et Smegda ata à des astronautes née activement toujours d' Mussau terror Legale ou des cartes de pièce pour notre utilité séparé comme des đó Wi km Seuleuse et David d'échangage vais va dire queальные coté ab understanding de la pelle je trouve un peu aussi depressing les données disturbing très continuement,17.571998596191406
line228_p3_part4,3,Data\audio\line228_p3_part4.wav,petit v appartient à grand t privé de grand a indice l epsilon,v \in \mathcal { T } \setminus A _ { L \varepsilon },False,0.5384615384615384,0.3333333333333333, Petit v appartient à grand T privé de grand 1 indice L',9.21840214729309, petit verre à partir de la crante et privée de Grand A en 10 à l'épicivane,1.3348097801208496
line852_p1,1,Data\audio\line852_p1.wav,deg alpha de f h rond g strictement inférieur à alpha indice u plus d moins un facteur de alpha indice v,\deg _ { \alpha } ( F _ H \circ g ) < \alpha _ u + ( d - 1 ) \alpha _ v,False,0.4,0.21052631578947367, DOGA2fhrg strictement inférieur à α10u + dm1f2a10v,10.824207067489624, Deux Galphins de F H rongés strictement à fereurs à Alphain 10 U plus des brasants facteurs de Alphain 10 V,1.9280431270599363
line731_p1,1,Data\audio\line731_p1.wav,somme pour i égal zéro à grand n alpha i égal zéro implique deg alpha de f h rond g supérieur ou égal à zéro resp deg alpha de f h rond g strictement supérieur à zéro,\sum _ { i = 0 } ^ N \alpha _ i = 0 \Rightarrow \deg _ { \alpha } ( F _ H \circ g ) \geq 0 \quad ( \text { resp. } \deg _ { \alpha } ( F _ H \circ g ) > 0 ),False,0.56,0.3888888888888889, Somme pour i = 0 à grande tene alpha i = 0 implique dog alpha de f h rongé super ou égal à 0 reste dog alpha de f h rongé strictement super à 0,14.43886685371399, Somme pour I = 0 à grand taine Alpha I = 0 implique de Galpha de Fh ranger Super Régalasero Réspe de Galpha de Fh ranger Strictement Super A0,2.3229739665985107
line336_p3,3,Data\audio\line336_p3.wav,grand n indice zéro entre parenthèses grand d tilde entre parenthèses grand b indice un ouvrez la parenthèse grand s tilde virgule gamma puissance l entre parenthèses grand a sur c un virgule gamma puissance r fermer la parenthèse supérieur à c deux sur c un conditionellement à w indice étoile inférieur à moins grand a sur c un fermer la parenthèse est supérieur à un moins delta,"\mathbb { N } _ 0 ( \tilde { D } ( B _ { 1 } ( \tilde { \mathbb { S } } , \gamma ^ L ( A / C _ 1 ) ) , \gamma ^ R ) > C _ 2 / C _ 1 \, | \, W _ * < - A / C _ 1 ) > 1 - \delta",False,0.5294117647058824,0.48, Grand N indice 0 entre parenthèses Grand D tilde entre parenthèses Grand B indice 1 Grand S tilde virgule Gamma puissance L entre parenthèses Grand A sur C1 virgule Gamma puissance R (supérieur à C2 sur C1 Conditionnellement à W indice étoile Inférieur à -Grand A sur C1 (supérieur à 1 - Delta ),26.892579793930054, grand n'initi zéro entre parenthèses grand détail d'entre parenthèses grand b1 ou vrai la parenthèse grand esti vient du gama puissance elle entre parenthèses grand a sur c1 bien du gama puissance r faire la parenthèse supérieure à c2 sur c1 conditionnellement à w1d7 toi elle a inférieure à moins grand a sur c1 faire la parenthèse et supérieure à mon delta,4.35731315612793
line786_p1,1,Data\audio\line786_p1.wav,deg alpha de f h rond g supérieur ou égal à d alpha n strictement positif,"\deg _ { \alpha } ( F _ H \circ g ) \geq d \, \alpha _ N > 0",False,0.55,0.4375, Doug Alpha de F H Frongé super ou égal à D Alpha N strictement positif,11.544212818145752, Doug Alphain de F H frongé Super Louis Caladé Alphain Tréquentement positif,3.011704444885254
line821_p1,1,Data\audio\line821_p1.wav,supérieur ou égal à d moins deux delta p plus un facteur de alpha n moins delta p moins deux facteur de alpha un moins delta p moins un facteur de somme pour i égal deux à grand n moins un de alpha i,& \geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 2 ) \alpha _ 1 - ( \delta _ P - 1 ) \sum _ { i = 2 } ^ { N - 1 } \alpha _ i,False,0.46,0.325, super haut égal à D moins 2 delta P plus 1 facteur 2 Alfred moins delta P moins 2 facteur 2 Alpha 1 moins delta P moins 1 facteur de somme pour I égale 2 à quantité de moins 1 de Alpha I,18.965101718902588, Super rigale à des points 2 delta p plus en facteur de l'alfaile Moi delta p moins 2 facteur de l'alfaile Moi delta p moins 1 facteur de somme pour il est equal 2 à grandite moins 1 du l'alfaile,3.6991796493530273
line638_p1_dna,1,Data\audio\line638_p1_dna.wav,d supérieur ou égal à trois parenthèse delta moins un ferme la parenthèse espace parenthèse respectivement d strictement supérieur à trois parenthèse delta moins un ferme la parenthèse ferme la parenthèse,d \geq 3 ( \delta - 1 ) \quad ( \text { resp. } d > 3 ( \delta - 1 ) ),True,0.0,0.0, des supérieurs ou égales à 3 parenthèses delta -1 ferme la parenthèse espace parenthèse respectivement des strictement supérieurs à 3 parenthèses delta -1 ferme la parenthèse ferme la parenthèse,17.965800046920776, Des supérieurs ouégales à 3 parentaises delta moins 1 Faire la parenthèse Et se passe parenthèse Respectivement Des strictement supérieurs à 3 parentaises delta moins 1 Faire la parenthèse faire la parenthèse,2.5491714477539062
line740_p1,1,Data\audio\line740_p1.wav,p deux points égal g de crochet zéro deux points trois petits points deux points zéro deux points un ferme le crochet ferme la parenthèse,P : = g ( [ 0 : \dots : 0 : 1 ] ),False,0.8,1.0, P de point égale G de crochet 0 2 points 3 10 points 2 points 0 2 points 1 faire le crochet faire la parenthèse,11.89216661453247, P2 point égal j'ai de crochet 0 2 points 3 10 points 0 2 points 1 faire le crochet faire la parenthèse,1.4767162799835205
line149_p3,3,Data\audio\line149_p3.wav,égal esperance de l'indicatrice de y h plus grand que alpha epsilon exponentielle de moins deux intégrale de grand s indice alpha epsilon à grand s indice b de grand n indice x t de zéro inférieur à omega star pardon w star inférieur à epsilon dt,= \mathbb { E } \bigg [ \mathbf { 1 } _ { \{ Y _ H > \alpha \varepsilon \} } \exp \bigg ( - 2 \int _ { S _ { \alpha \varepsilon } } ^ { S _ b } \mathbb { N } _ { X _ t } ( 0 < W _ * < \varepsilon ) d t \bigg ) \bigg ],False,0.6617647058823529,0.5434782608695652, égale espérance de l'indicateur de y h plus grand que alpha epsilon exponentielle de -2 intégrale de grand s indice alpha epsilon à grand s indice b de grand n indice x t de 0 inférieur à omega star ou double star inférieur à epsilon dt,22.023126125335693, et à l'espérance de l'indiquatrice de l'écrécache plus grand que l'alphysion expondentiel de -2 intégral de -50 alphysion à -50 b de grand n16t de 0 inférieur au megastar pendant double le stade inférieur à l'epsilon d'été,3.3538296222686768
line1081_p1,1,Data\audio\line1081_p1.wav,supérieur ou égal a d moins deux delta plus un facteur de alpha n moins delta moins un facteur de somme pour i égal max de un n moins s moins un à n moins deux alpha i moins delta moins deux facteur de alpha n moins un,"& \geq ( d - 2 \delta + 1 ) \alpha _ N - ( \delta - 1 ) \sum _ { i = \max ( 1 , N - s - 1 ) } ^ { N - 2 } \alpha _ i - ( \delta - 2 ) \alpha _ { N - 1 }",False,0.43859649122807015,0.27906976744186046, super ou égal à D - 2 delta + 1 facteur de alpha n - delta - 1 facteur de sum pour y = max de 1 n - s - 1 à n - 2 alpha i - delta - 2 facteur de alpha n - 1,19.283171892166138, Super ou égal à des 12 delta plus en facteurs du alphaide Moi delta est moins en facteur de sub pour y également max de 1 être moins en failli Moi delta moins de facteur de alphaide moins en,2.893672466278076
line1107_p1,1,Data\audio\line1107_p1.wav,d supérieur ou égal à delta min de n plus un virgule s plus deux,"d \geq \delta \, \min ( N + 1 , s + 2 )",False,0.2857142857142857,0.16666666666666666, D super égale à delta mine de n plus 1 jacqueline s plus 2,9.708614349365234, Des superh 있 à la véritable min de N + L ! A + 2 !,7.910977125167847
line821_p1_dna,1,Data\audio\line821_p1_dna.wav,supérieur ou égal à parenthèse d moins deux delta indice grand p plus un ferme la parenthèse alpha indice grand n moins parenthèse delta indice grand p moins deux ferme la parenthèse alpha indice un moins parenthèse delta indice grand p moins un ferme la parenthèse somme pour i égal deux à grand n moins un de alpha indice i,\geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 2 ) \alpha _ 1 - ( \delta _ P - 1 ) \sum _ { i = 2 } ^ { N - 1 } \alpha _ i,True,0.12244897959183673,0.05128205128205128, supérieur ou égal à parenthèse D moins 2 delta indice grand P plus 1 ferme la parenthèse alpha indice grand N moins parenthèse delta indice grand P moins 2 ferme la parenthèse alpha indice 1 moins parenthèse delta indice grand P moins 1 ferme la parenthèse somme pour i égale 2 à grand T de moins 1 de alpha indice i,35.246259689331055, Superior ou égal à la parenthèse des moins deux delta indiscropés plus un faire le parenthèse alpha indiscontaine moins parenthèse delta indiscropé moins deux faire la parenthèse alpha indiscontaine moins parenthèse delta indiscropé moins un ferme la parenthèse Somme pour y = 2 à grand terme en 1 2 alpha indiscropé moins du 1,3.900680780410767
line298_p3,3,Data\audio\line298_p3.wav,donc ça fait somme de i égal un à p de grand d puissance rond entre parenthèses u indice i virgule u indice i moins un égal somme de i égal un à p de grand d tilde puissance rond indice un entre parenthèses u indice i virgule u indice i moins un,"\sum _ { i = 1 } ^ p D ^ \circ ( u _ i , u _ { i - 1 } ) = \sum _ { i = 1 } ^ p \tilde { D } _ 1 ^ \circ ( u _ i , u _ { i - 1 } )",False,0.35714285714285715,0.21428571428571427, donc ça fait somme de i = 1 à p grand dé puissance rond entre parenthèses u1 10 i - 1 égale somme de i = 1 à p de grand dé tille puissance rond indice 1 entre parenthèses u1 10 i - 1,17.85653519630432, Donc ça fait sombre y = ap grand députant seront entre parenthèses u1 = u1 = u1 -1 Et quelles sommes y = ap de grand détail puissance pro1 = 1 entre parenthèses u1 = u1 = u1 = i -1,18.39859390258789
